Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
LY6G5C	C6orf20, G5c, NG33	ENSG00000204428	Q5SRR4	Nucleoplasm
LYPD5	FLJ30469	ENSG00000159871	Q6UWN5	Nucleoplasm, Cytosol
LYPD6	MGC52057	ENSG00000187123	Q86Y78	Cytosol
LYPLA1	LPL1	ENSG00000120992	O75608	Nucleoplasm, Cytosol
LYPLA2	APT-2	ENSG00000011009	O95372	Cytosol
LYPLAL1	Q96AV0	ENSG00000143353	Q5VWZ2	Cytosol
LYRM2	DJ122O8.2	ENSG00000083099	Q9NU23	Cytosol
LYSMD3	FLJ13542	ENSG00000176018	Q7Z3D4	Cytosol
LYSMD4	FLJ33008	ENSG00000183060	Q5XG99	Actin filaments
LZIC	MGC15436	ENSG00000162441	Q8WZA0	Nucleoplasm
LZTFL1	BBS17	ENSG00000163818	Q9NQ48	Cytosol
LZTR1	BTBD29, LZTR-1	ENSG00000099949	Q8N653	Nucleoplasm
LZTS2	KIAA1813, LAPSER1	ENSG00000107816	Q9BRK4	Plasma membrane, Cytosol
MACO1	FLJ10747, TMEM57	ENSG00000204178	Q8N5G2	Cytosol
MAD2L2	FANCV, MAD2B, POLZ2, REV7	ENSG00000116670	Q9UI95	Cytosol
MADD	DENN, KIAA0358, RAB3GEP	ENSG00000110514	Q8WXG6	Plasma membrane, Cytosol
MAFB	KRML	ENSG00000204103	Q9Y5Q3	Nucleoplasm
MAGEA1	CT1.1, MAGE1, MGC9326	ENSG00000198681	P43355	Cytosol
MAGEA10	CT1.10, MAGE10, MGC10599	ENSG00000124260	P43363	Nucleoplasm
MAGEA11	CT1.11, MAGE-11, MAGE11, MAGEA-11, MGC10511	ENSG00000185247	P43364	Nucleoplasm, Nuclear bodies
MAGEA4	CT1.4, MAGE-41, MAGE-X2, MAGE4, MAGE4A, MAGE4B, MGC21336	ENSG00000147381	P43358	Nuclear speckles
MAGEB2	CT3.2, DAM6, MAGE-XP-2, MGC26438	ENSG00000099399	O15479	Cytosol
MAGEC1	CT7, CT7.1, MAGE-C1, MGC39366	ENSG00000155495	O60732	Nucleoplasm, Cytosol
MAGEC2	CT10, HCA587, MAGE-C2, MAGEE1	ENSG00000046774	Q9UBF1	Nucleoplasm
MAGED1	DLXIN-1, NRAGE	ENSG00000179222	Q9Y5V3	Cytosol
MAGED2	11B6, BCG1, HCA10, JCL-1, MAGE-D2, MAGED, MGC8386	ENSG00000102316	Q9UNF1	Nucleoplasm, Nucleoli, Cytosol
MAGEE1	DAMAGE, KIAA1587	ENSG00000198934	Q9HCI5	Cytosol
MALT1	MLT, PCASP1	ENSG00000172175	Q9UDY8	Nucleoli fibrillar center
MAMDC4	AEGP, DKFZp434M1411	ENSG00000177943	Q6UXC1	Nucleoplasm
MAML2	KIAA1819, MAM3	ENSG00000184384	Q8IZL2	Nuclear bodies
MAOA		ENSG00000189221	P21397	Mitochondria
MAP1A	MAP1L	ENSG00000166963	P78559	Cytosol
MAP1B	MAP5, PPP1R102	ENSG00000131711	P46821	Cytosol
MAP1S	BPY2IP1, C19orf5, FLJ10669, MAP8, VCY2IP1	ENSG00000130479	Q66K74	Cytosol
MAP2K1	MAPKK1, MEK1, PRKMK1	ENSG00000169032	Q02750	Plasma membrane, Cytosol
MAP2K2	MEK2, PRKMK2	ENSG00000126934	P36507	Cytosol
MAP2K3	MAPKK3, MEK3, MKK3, PRKMK3	ENSG00000034152	P46734	Nucleoplasm, Cytosol
MAP2K6	MAPKK6, MEK6, MKK6, PRKMK6, SAPKK3	ENSG00000108984	P52564	Nucleoplasm, Cytosol
MAP2K7	Jnkk2, MKK7, PRKMK7	ENSG00000076984	O14733	Plasma membrane, Cytosol
MAP3K1	MAPKKK1, MEKK, MEKK1	ENSG00000095015	Q13233	Cytosol
MAP3K10	MEKK10, MLK2, MST	ENSG00000130758	Q02779	Nucleoplasm, Actin filaments, Cytosol
MAP3K11	MEKK11, MLK3, PTK1, SPRK	ENSG00000173327	Q16584	Centriolar satellite, Cytosol
MAP3K13	LZK, MEKK13	ENSG00000073803	O43283	Centriolar satellite
MAP3K14	FTDCR1B, HS, HSNIK, NIK	ENSG00000006062	Q99558	Vesicles, Cytosol
MAP3K19	FLJ23074, RCK, YSK4	ENSG00000176601	Q56UN5	Cytosol
MAP3K2	MEKK2, MEKK2B	ENSG00000169967	Q9Y2U5	Nucleoplasm, Cytosol
MAP3K20	MLK7, MLTK, MLTKalpha, MLTKbeta, MRK, ZAK	ENSG00000091436	Q9NYL2	Cytosol
MAP3K21	KIAA1804, MLK4	ENSG00000143674	Q5TCX8	Plasma membrane, Cytosol
MAP3K4	KIAA0213, MAPKKK4, MEKK4, MTK1	ENSG00000085511	Q9Y6R4	Cytosol
MAP3K5	ASK1, MAPKKK5, MEKK5	ENSG00000197442	Q99683	Cytosol
MAP3K6	ASK2, MAPKKK6, MEKK6	ENSG00000142733	O95382	Nucleoplasm
MAP3K7	MEKK7, TAK1	ENSG00000135341	O43318	Cytosol
MAP3K8	c-COT, COT, EST, ESTF, MEKK8, Tpl-2	ENSG00000107968	P41279	Cytosol
MAP4		ENSG00000047849	P27816	Plasma membrane, Microtubules, Cytosol
MAP4K5	GCKR, KHS, KHS1	ENSG00000012983		Plasma membrane, Cytosol
MAP6D1	FLJ12748, SL21	ENSG00000180834	Q9H9H5	Cytosol
MAP7	E-MAP-115	ENSG00000135525	Q14244	Microtubules, Cytosol
MAP7D1	FLJ10350, FLJ39022, PARCC1, RPRC1	ENSG00000116871	Q3KQU3	Microtubules, Cytosol
MAP7D2	FLJ14503	ENSG00000184368	Q96T17	Nucleoplasm
MAPK12	ERK6, p38gamma, PRKM12, SAPK-3, SAPK3	ENSG00000188130	P53778	Nuclear speckles
MAPK13	p38delta, PRKM13, SAPK4	ENSG00000156711	O15264	Nucleoli
MAPK14	CSBP1, CSBP2, CSPB1, Mxi2, p38, PRKM14, PRKM15	ENSG00000112062	Q16539	Nuclear speckles
MAPK15	ERK7, ERK8	ENSG00000181085	Q8TD08	Nucleoplasm, Cytosol
MAPK1IP1L	C14orf32	ENSG00000168175	Q8NDC0	Nucleoplasm, Cytosol
MAPK6	ERK3, HsT17250, p97MAPK, PRKM6	ENSG00000069956	Q16659	Cytosol
MAPK7	BMK1, ERK5, PRKM7	ENSG00000166484	Q13164	Nucleoplasm
MAPKAP1	MGC2745, MIP1, SIN1	ENSG00000119487	Q9BPZ7	Nucleoplasm
MAPKAPK5	PRAK	ENSG00000089022	Q8IW41	Nucleoplasm, Cytosol
MAPRE1	EB1	ENSG00000101367	Q15691	Centriolar satellite, Cytosol
MAPRE3	EB3, RP3	ENSG00000084764	Q9UPY8	Cytosol
MARCHF10	FLJ35757, MARCH-X, RNF190	ENSG00000173838	Q8NA82	Plasma membrane, Cytosol
MARCHF2	HSPC240, MARCH-II, RNF172	ENSG00000099785	Q9P0N8	Endoplasmic reticulum
MARCHF7	AXOT, MARCH-VII, RNF177	ENSG00000136536	Q9H992	Plasma membrane, Cytosol
MARCKS	80K-L, MACS, PKCSL	ENSG00000277443	P29966	Plasma membrane
MARCKSL1	F52, MacMARCKS, MLP, MLP1	ENSG00000175130	P49006	Cytosol
MARK4	FLJ90097, KIAA1860, MARKL1, Nbla00650, PAR-1D	ENSG00000007047	Q96L34	Cytosol
MARS	CMT2U, MetRS, SPG70	ENSG00000166986	P56192	Cytosol
MAS1L	dJ994E9.2, MAS-L, MRG	ENSG00000204687	P35410	Plasma membrane, Cytosol
MASP1	CRARF, MASP, PRSS5	ENSG00000127241	P48740	Nucleoplasm, Cytosol
MAST2	KIAA0807, MAST205	ENSG00000086015	Q6P0Q8	Cytosol
MAST4	KIAA0303	ENSG00000069020	O15021	Nucleoplasm, Cytosol
MAT2A	MATA2, MATII, SAMS2	ENSG00000168906	P31153	Nucleoplasm
MATK	CHK, CTK, DKFZp434N1212, HHYLTK, HYL, HYLTK, Lsk, MGC1708, MGC2101	ENSG00000007264	P42679	Microtubules
MB21D2	C3orf59	ENSG00000180611	Q8IYB1	Cytosol
MBIP		ENSG00000151332	Q9NS73	Cytosol
MBNL1	EXP, EXP35, EXP40, EXP42, KIAA0428, MBNL	ENSG00000152601	Q9NR56	Nucleoplasm
MBOAT7	BB1, hMBOA-7, LENG4, LPIAT	ENSG00000125505	Q96N66	Cytosol
MBTD1	FLJ20055, SA49P01	ENSG00000011258	Q05BQ5	Nucleoplasm
MBTPS2	KFSD, S2P	ENSG00000012174	O43462	Nucleoplasm, Mitochondria, Cytosol
MCC		ENSG00000171444	P23508	Nucleoplasm, Cytosol
MCF2L2	ARHGEF22, KIAA0861	ENSG00000053524	Q86YR7	Plasma membrane, Cytosol
MCM3AP	GANP, KIAA0572, Map80, SAC3	ENSG00000160294	O60318	Nuclear membrane, Cytosol
MCMBP	C10orf119, FLJ13081, MCM-BP	ENSG00000197771	Q9BTE3	Nucleoplasm
MCOLN3	FLJ11006, TRP-ML3, TRPML3	ENSG00000055732	Q8TDD5	Nucleoli, Cytosol
MCRIP1	FAM195B, GRAN2, MCRIP	ENSG00000225663	C9JLW8	Cytosol
MCTP1	FLJ22344	ENSG00000175471	Q6DN14	Nucleoplasm, Cytosol
MCTP2	FLJ11175, FLJ33303	ENSG00000140563	Q6DN12	Nucleoplasm, Cytosol
MCTS1	MCT-1	ENSG00000232119	Q9ULC4	Cytosol
MDH1		ENSG00000014641	P40925	Centrosome, Cytosol
MDM1		ENSG00000111554	Q8TC05	Centrosome
MDN1	KIAA0301, Rea1	ENSG00000112159	Q9NU22	Nucleoli, Cytosol
ME1		ENSG00000065833	P48163	Nucleoplasm, Plasma membrane
MEA1	MEA	ENSG00000124733	Q16626	Nucleoplasm, Cytosol
MED17	CRSP6, CRSP77, DRIP80, SRB4, TRAP80	ENSG00000042429	Q9NVC6	Nuclear speckles
MED21	SRB7, SURB7	ENSG00000152944	Q13503	Nucleoplasm
MED26	CRSP7, CRSP70	ENSG00000105085	O95402	Nucleoplasm
MED27	CRSP34, CRSP8, MED3, TRAP37	ENSG00000160563	Q6P2C8	Nucleoplasm, Nucleoli
MEF2B	RSRFR2	ENSG00000213999	Q02080	Nucleoplasm, Cytosol
MEFV	FMF, MEF, TRIM20	ENSG00000103313	O15553	Nucleoplasm
MEGF9	EGFL5	ENSG00000106780	Q9H1U4	Nucleoplasm
MEIS2	HsT18361, MRG1	ENSG00000134138	O14770	Nucleoplasm
MEN1		ENSG00000133895	O00255	Nucleoplasm
MEOX1	MOX1	ENSG00000005102	P50221	Nucleoplasm
MERTK	c-Eyk, mer, RP38, Tyro12	ENSG00000153208	Q12866	Plasma membrane
MESD	BOCA, KIAA0081, MESDC2	ENSG00000117899	Q14696	Endoplasmic reticulum
MEST	PEG1	ENSG00000106484	Q5EB52	Golgi apparatus, Cytosol
MET	DFNB97, HGFR, RCCP2	ENSG00000105976	P08581	Plasma membrane, Cytosol
METAP1	KIAA0094, MAP1A, MetAP1A	ENSG00000164024	P53582	Cytosol
METAP2	MAP2, MNPEP, p67	ENSG00000111142	P50579	Plasma membrane, Cytosol
METRN	C16orf23, MGC2601	ENSG00000103260	Q9UJH8	Nuclear membrane
METTL13	CGI-01, KIAA0859	ENSG00000010165	Q8N6R0	Cytosol
METTL16	METT10D, MGC3329	ENSG00000127804	Q86W50	Nucleoplasm
METTL18	AsTP2, C1orf156, HPM1, MGC9084	ENSG00000171806	O95568	Nucleoplasm
METTL21A	FAM119A, HCA557b, HSPA-KMT, LOC151194	ENSG00000144401	Q8WXB1	Nucleoplasm
METTL25	C12orf26, FLJ22789	ENSG00000127720	Q8N6Q8	Plasma membrane, Mitochondria, Cytosol
METTL5	HSPC133	ENSG00000138382	Q9NRN9	Nucleoli
METTL8	FLJ13984, TIP	ENSG00000123600	Q9H825	Cytosol
METTL9	DREV1	ENSG00000197006	Q9H1A3	Nucleoplasm, Cell Junctions
MEX3A	RKHD4, RNF162	ENSG00000254726	A1L020	Cytosol
MEX3B	DKFZp434J0617, RKHD3, RNF195	ENSG00000183496	Q6ZN04	Nucleoplasm, Cytosol
MFGE8	BA46, EDIL1, hP47, HsT19888, MFG-E8, OAcGD3S, SED1, SPAG10	ENSG00000140545	Q08431	Cytosol
MFHAS1	LRRC65, MASL1, ROCO4	ENSG00000147324	Q9Y4C4	Nucleoplasm
MFSD13A	bA18I14.8, C10orf77, FLJ22529, TMEM180	ENSG00000138111	Q14CX5	Golgi apparatus, Cytosol
MFSD14B	FLJ14753, HIATL1	ENSG00000148110	Q5SR56	Nucleoplasm, Cytosol
MFSD2A	FLJ14490, MFSD2	ENSG00000168389	Q8NA29	Cytosol
MFSD6	FLJ20160	ENSG00000151690	Q6ZSS7	Cytosol
MGA	FLJ12634, KIAA0518, MAD5, MXD5	ENSG00000174197	Q8IWI9	Nucleoplasm
MGAM2		ENSG00000257743	Q2M2H8	Vesicles
MGEA5	MEA5, NCOAT, OGA	ENSG00000198408	O60502	Cytosol
MICAL2	KIAA0750	ENSG00000133816	O94851, Q6ZW33	Golgi apparatus, Cytosol
MICAL3	KIAA0819	ENSG00000243156	Q7RTP6	Nucleoplasm, Midbody ring
MICALL1	KIAA1668, MICAL-L1, MIRAB13	ENSG00000100139	Q8N3F8	Cell Junctions, Centriolar satellite, Cytosol
MIER2	KIAA1193	ENSG00000105556	Q8N344	Nucleoplasm, Cytosol
MIF	GIF, GLIF	ENSG00000240972	P14174	Cytosol
MIF4GD	AD023, MGC45027, MIFD, SLIP1	ENSG00000125457	A9UHW6	Nucleoli
MIGA2	C9orf54, FAM73B, FLJ00199, FLJ14596	ENSG00000148343	Q7L4E1	Cytosol
MIIP	FLJ12438, IIp45	ENSG00000116691	Q5JXC2	Nucleoplasm
MINDY4	C7orf67, FAM188B, FLJ22374	ENSG00000106125	Q4G0A6	Vesicles, Cytosol
MIOS	FLJ20323, MIO, Sea4	ENSG00000164654	Q9NXC5	Nucleoplasm
MIPOL1	CCDC193	ENSG00000151338	Q8TD10	Cytosol
MIS18A	B28, C21orf45, C21orf46, FASP1, hMis18alpha	ENSG00000159055	Q9NYP9	Nucleoplasm, Cytosol
MIS18BP1	C14orf106, FLJ11186, KIAA1903, KNL2, M18BP1	ENSG00000129534	Q6P0N0	Nucleoli
MKL1	BSAC, KIAA1438, MAL, MKL, MRTF-A	ENSG00000196588	Q969V6	Nucleoplasm
MKLN1	TWA2	ENSG00000128585	Q9UL63	Plasma membrane, Cytosol
MKRN1	RNF61	ENSG00000133606	Q9UHC7	Nucleoplasm, Cytosol
MKRN2	HSPC070, RNF62	ENSG00000075975	Q9H000	Nucleoplasm, Cytosol
MKRN3	D15S9, MGC88288, RNF63, ZFP127, ZNF127	ENSG00000179455	Q13064	Plasma membrane, Cytosol
MLF1		ENSG00000178053	P58340	Nucleoplasm
MLF2	NTN4	ENSG00000089693	Q15773	Nucleoplasm
MLLT11	AF1Q	ENSG00000213190	Q13015	Nucleoplasm, Cytosol
MLLT3	AF-9, AF9, YEATS3	ENSG00000171843	P42568	Nucleoplasm
MLX	bHLHd13, MAD7, MXD7, TCFL4	ENSG00000108788	Q9UH92	Nucleoplasm
MMAA	cblA	ENSG00000151611	Q8IVH4	Cytosol
MMACHC	cblC, DKFZP564I122	ENSG00000132763	Q9Y4U1	Nucleoplasm
MMP10	STMY2	ENSG00000166670	P09238	Cytosol
MMP14	MT1-MMP	ENSG00000157227	P50281	Cytosol
MMP15	MT2-MMP, MTMMP2, SMCP-2	ENSG00000102996	P51511	Plasma membrane, Cytosol
MMP16	C8orf57, DKFZp761D112, MT3-MMP	ENSG00000156103	P51512	Cytosol
MMP9	CLG4B	ENSG00000100985	P14780	Cytosol
MNX1	HB9, HLXB9, HOXHB9, SCRA1	ENSG00000130675	P50219	Nucleoplasm
MOB1A	C2orf6, FLJ10788, FLJ11595, Mats1, MOB1, Mob4B, MOBK1B, MOBKL1B	ENSG00000114978	Q9H8S9	Cytosol
MOB1B	MOB4A, MOBKL1A	ENSG00000173542	Q7L9L4	Cytosol
MOB2	HCCA2	ENSG00000182208	Q70IA6	Nucleoli
MOB3A	MOB-LAK, MOB1C, MOBKL2A, moblak	ENSG00000172081	Q96BX8	Intermediate filaments, Cytosol
MOB3B	C9orf35, FLJ13204, MOB1D, MOBKL2B	ENSG00000120162	Q86TA1	Intermediate filaments, Cytosol
MOB3C	MOB1E, MOBKL2C	ENSG00000142961	Q70IA8	Intermediate filaments, Cytosol
MOCOS	FLJ20733, HMCS, MOS	ENSG00000075643	Q96EN8	Mitochondria
MOCS1	MOCOD	ENSG00000124615	Q9NZB8	Cytosol
MOCS2	MOCO1	ENSG00000164172	O96007, O96033	Nucleoplasm, Cytosol
MON1A	MGC13272, SAND1	ENSG00000164077	Q86VX9	Cytosol
MON1B	HSRG1, KIAA0872, SAND2	ENSG00000103111	Q7L1V2	Cytosol
MORC2	AC004542.C22.1, KIAA0852, ZCW3, ZCWCC1	ENSG00000133422	Q9Y6X9	Nucleoplasm
MOSPD3	CDS3, NET30	ENSG00000106330	O75425	Nucleoplasm, Cytosol
MOV10	fSAP113, gb110, MGC2948	ENSG00000155363	Q9HCE1	Cytosol
MOXD1	dJ248E1.1, DKFZP564G202, MOX	ENSG00000079931	Q6UVY6	Cytosol
MPG	MDG	ENSG00000103152	P29372	Nucleoplasm
MPHOSPH8	HSMPP8, mpp8	ENSG00000196199	Q99549	Nucleoplasm
MPHOSPH9	MPP9	ENSG00000051825	Q99550	Plasma membrane, Cytosol
MPI		ENSG00000178802	P34949	Cytosol
MPIG6B	C6orf25, G6b, G6b-B, NG31	ENSG00000204420	O95866	Endoplasmic reticulum, Golgi apparatus
MPP2	DKFZp761D0712, DLG2	ENSG00000108852	Q14168	Mitochondria, Cytosol
MPP3	DLG3	ENSG00000161647	Q13368	Nucleoplasm, Cytosol
MPP4	DLG6	ENSG00000082126	Q96JB8	Cytosol
MPP5	FLJ12615, PALS1	ENSG00000072415	Q8N3R9	Nucleoplasm
MPRIP	M-RIP, p116Rip, RHOIP3	ENSG00000133030	Q6WCQ1	Actin filaments
MPST	MST, TST2, TUM1	ENSG00000128309	P25325	Mitochondria
MRAS	M-RAs, R-RAS3, RRAS3	ENSG00000158186	O14807	Cytosol
MRI1	MGC3207, MRDI, mtnA, Ypr118w	ENSG00000037757	Q9BV20	Nucleoplasm, Cytosol
MRNIP	C5orf45, DKFZp686L2452, LOC51149, MGC65027, MGC78537	ENSG00000161010	Q6NTE8	Plasma membrane, Cytosol
MROH2A	HEATR7B1	ENSG00000185038	A6NES4	Cytosol
MRPS16	CGI-132	ENSG00000182180	Q9Y3D3	Mitochondria, Cytosol
MRPS35	MDS023, MRPS28	ENSG00000061794	P82673	Mitochondria
MRVI1	IRAG, JAW1L	ENSG00000072952	Q9Y6F6	Cytosol
MS4A12	FLJ20217, Ms4a10	ENSG00000071203	Q9NXJ0	Plasma membrane, Cytosol
MS4A15		ENSG00000166961	Q8N5U1	Plasma membrane
MSI1		ENSG00000135097	O43347	Nucleoplasm
MSI2		ENSG00000153944	Q96DH6	Cytosol
MSMP	PC-3, PSMP	ENSG00000215183	Q1L6U9	Vesicles
MSRA		ENSG00000175806	Q9UJ68	Nucleoplasm
MSS51	FLJ39565, ZMYND17	ENSG00000166343	Q4VC12	Vesicles
MST1R	CD136, CDw136, PTK8, RON	ENSG00000164078	Q04912	Cytosol
MT-ND3	MTND3, NAD3, ND3	ENSG00000198840	P03897	Cytosol
MTA1		ENSG00000182979	Q13330	Nucleoplasm
MTAP	c86fus, MSAP	ENSG00000099810	Q13126	Cytosol
MTERF4	MGC61716, MTERFD2	ENSG00000122085	Q7Z6M4	Mitochondria, Cytosol
MTFMT	FMT1	ENSG00000103707	Q96DP5	Nucleoplasm
MTFR1	CHPPR, FAM54A2, KIAA0009	ENSG00000066855	Q15390	Mitochondria
MTHFD1	MTHFC, MTHFD	ENSG00000100714	P11586	Cytosol
MTHFS	HsT19268	ENSG00000136371	P49914	Cytosol
MTMR10	FLJ20313	ENSG00000166912	Q9NXD2	Nucleoplasm, Nuclear bodies
MTMR3	FYVE-DSP1, KIAA0371, ZFYVE10	ENSG00000100330	Q13615	Nucleoplasm
MTMR7		ENSG00000003987	Q9Y216	Nucleoplasm, Cytosol
MTO1		ENSG00000135297	Q9Y2Z2	Nucleoplasm
MTOR	FLJ44809, FRAP, FRAP1, FRAP2, RAFT1, RAPT1	ENSG00000198793	P42345	Vesicles, Cytosol
MTPN	GCDP, MYOTROPHIN, V-1	ENSG00000105887	P58546	Plasma membrane, Cytosol
MTR	cblG	ENSG00000116984	Q99707	Cytosol
MTRR	cblE	ENSG00000124275	Q9UBK8	Nucleoplasm
MTSS1	KIAA0429, MIM, MIMA, MIMB	ENSG00000170873	O43312	Plasma membrane, Cytosol
MTTP	ABL, MTP	ENSG00000138823	P55157	Cytosol
MTURN	C7orf41, Ells1, FLJ25903	ENSG00000180354	Q8N3F0	Cytosol
MUC20	FLJ14408, KIAA1359	ENSG00000176945	Q8N307	Nucleoplasm, Cytosol
MUL1	C1orf166, FLJ12875, GIDE, MAPL, MULAN, RNF218	ENSG00000090432	Q969V5	Nucleoplasm, Mitochondria, Cytosol
PWWP3A	EXPAND1, MUM-1	ENSG00000160953	Q2TAK8	Nucleoplasm, Cytosol
MUT		ENSG00000146085	P22033	Cytosol
MVD	MPD	ENSG00000167508	P53602	Cytosol
MVK	LRBP, MK	ENSG00000110921	Q03426	Vesicles, Cytosol
MVP	LRP, VAULT1	ENSG00000013364	Q14764	Cytosol
MX1	IFI-78K, MxA	ENSG00000157601	P20591	Nuclear membrane, Cytosol
MXD1	bHLHc58, MAD, MAD1	ENSG00000059728	Q05195	Nucleoplasm, Mitochondria
MXD4	bHLHc12, MAD4, MST149, MSTP149	ENSG00000123933	Q14582	Cytosol
MXI1	bHLHc11, MAD2, MXD2, MXI	ENSG00000119950	P50539	Nucleoplasm
MYB	c-myb	ENSG00000118513	P10242	Nucleoplasm
MYBL2	B-MYB, BMYB	ENSG00000101057	P10244	Nucleoplasm
MYD88		ENSG00000172936	Q99836	Cytosol
MYH10	NMMHCB	ENSG00000133026	P35580	Actin filaments
MYH11	SMHC, SMMHC	ENSG00000133392	P35749	Plasma membrane, Cytosol
MYH9	DFNA17, EPSTS, FTNS, MHA, NMHC-II-A, NMMHCA	ENSG00000100345	P35579	Plasma membrane, Actin filaments
MYMX	MINION	ENSG00000262179	A0A1B0GTQ4	Vesicles
MYO10	KIAA0799	ENSG00000145555	Q9HD67	Plasma membrane, Cytosol
MYO15B	MYO15BP	ENSG00000266714		Cytosol
MYO19	FLJ22865, MYOHD1	ENSG00000278259	Q96H55	Mitochondria
MYO1D	KIAA0727, myr4, PPP1R108	ENSG00000176658	O94832	Cytosol
MYO5C	MGC74969	ENSG00000128833	Q9NQX4	Cytosol
MYO7A	DFNA11, DFNB2, NSRD2, USH1B	ENSG00000137474	Q13402	Cytosol
MYO9B	CELIAC4	ENSG00000099331	Q13459	Cytosol
MYOZ2	C4orf5, CS-1	ENSG00000172399	Q9NPC6	Nucleoplasm, Cytosol
MYPN	MYOP	ENSG00000138347	Q86TC9	Nucleoplasm, Vesicles
MYRF	C11orf9, MRF, Ndt80, pqn-47	ENSG00000124920	Q9Y2G1	Nucleoplasm
MYT1	MTF1, MYTI, NZF2, PLPB1, ZC2H2C1, ZC2HC4A	ENSG00000196132	Q01538	Nucleoplasm
MZT2A	FAM128A, MOZART2A	ENSG00000173272	Q6P582	Centrosome
MZT2B	FAM128B, FLJ14346, MOZART2B	ENSG00000152082	Q6NZ67	Centrosome
N4BP2	B3BP	ENSG00000078177	Q86UW6	Nucleoplasm
N4BP2L1	CG018	ENSG00000139597	Q5TBK1	Nucleoplasm
NAA10	ARD1, ARD1A, DXS707, TE2	ENSG00000102030	P41227	Cytosol
NAA11	ARD1B, ARD2, hARD2	ENSG00000156269	Q9BSU3	Nucleoplasm
NAA15	FLJ13340, NARG1, NATH, TBDN100	ENSG00000164134	Q9BXJ9	Cytosol
NAA16	FLJ22054, MGC40612, NARG1L, PRO2435	ENSG00000172766	Q6N069	Cytosol
NAA20	dJ1002M8.1, NAT3, NAT5	ENSG00000173418	P61599	Cytosol
NAA25	C12orf30, FLJ13089	ENSG00000111300	Q14CX7	Golgi apparatus, Cytosol
NAA30	C14orf35, FLJ35355, MAK3, Mak3p, NAT12	ENSG00000139977	Q147X3	Cytosol
NAA60	FLJ14154, NAT15	ENSG00000122390	Q9H7X0	Actin filaments, Cytosol
NAALADL1		ENSG00000168060	Q9UQQ1	Cytosol
NAB2	MADER	ENSG00000166886	Q15742	Nucleoplasm, Cytosol
NABP1	DKFZp667M1322, FLJ13624, FLJ22833, hSSB2, MGC111163, OBFC2A, SOSS-B2, SSB2	ENSG00000173559	Q96AH0	Nucleoplasm
NACA	NACA1	ENSG00000196531	E9PAV3, Q13765	Cytosol
NACA2	MGC71999, NACAL	ENSG00000253506	Q9H009	Cytosol
NACAD	KIAA0363	ENSG00000136274	O15069	Cytosol
NADSYN1	FLJ10631	ENSG00000172890	Q6IA69	Vesicles
NAF1		ENSG00000145414	Q96HR8	Nucleoplasm
NAGK	GNK	ENSG00000124357	Q9UJ70	Cytosol
NAIF1	bA379C10.2, C9orf90, DKFZp762G199	ENSG00000171169	Q69YI7	Nucleoplasm
NANOS1	NOS1, ZC2HC12A	ENSG00000188613	Q8WY41	Nucleoplasm, Cytosol
NAP1L2	BPX, MGC26243	ENSG00000186462	Q9ULW6	Plasma membrane, Cytosol
NAP1L5	DRLM	ENSG00000177432	Q96NT1	Nucleoplasm
NAPA		ENSG00000105402	P54920	Cytosol
NAPB	SNAP-BETA, SNAPB	ENSG00000125814	Q9H115	Cytosol
NAPEPLD	C7orf18, FMP30, NAPE-PLD	ENSG00000161048	Q6IQ20	Cytosol
NAPG		ENSG00000134265	Q99747	Plasma membrane, Cytosol
NAPRT	NAPRT1, PP3856	ENSG00000147813	Q6XQN6	Golgi apparatus
NARFL	FLJ21988, HPRN, IOP1, NAR1, PRN	ENSG00000103245	Q9H6Q4	Cytosol
NARS	NARS1	ENSG00000134440	O43776	Cytosol
NARS2	DFNB94, FLJ23441, SLM5	ENSG00000137513	Q96I59	Nucleoplasm, Mitochondria
NAV3	KIAA0938, POMFIL1	ENSG00000067798	Q8IVL0	Nuclear membrane
NAXE	AIBP, APOA1BP, MGC119143, MGC119144, MGC119145, YJEFN1	ENSG00000163382	Q8NCW5	Nucleoplasm
NBEA	BCL8B, FLJ10197, KIAA1544, LYST2	ENSG00000172915	Q8NFP9	Golgi apparatus
NBEAL1	ALS2CR16, ALS2CR17, MGC164581	ENSG00000144426	Q6ZS30	Nucleoplasm
NBPF4	FLJ32833	ENSG00000196427	Q96M43	Nucleoplasm
NBPF6		ENSG00000186086	Q5VWK0	Nucleoplasm
NCAM1	CD56, NCAM	ENSG00000149294	P13591	Plasma membrane
NCAPD2	CAP-D2, CNAP1, hCAP-D2, KIAA0159	ENSG00000010292	Q15021	Cytosol
NCAPH	BRRN1, CAP-H, hCAP-H	ENSG00000121152	Q15003	Cytosol
NCBP1	CBP80, NCBP, Sto1	ENSG00000136937	Q09161	Cytosol
NCDN	NCDN-1, NCDN-2	ENSG00000020129	Q9UBB6	Cytosol
NCF2	NOXA2, p67phox	ENSG00000116701	P19878	Cytosol
NCF4	p40phox, SH3PXD4	ENSG00000100365	Q15080	Cytosol
NCK1	NCK, NCKalpha	ENSG00000158092	P16333	Plasma membrane, Cytosol
NCKAP1	HEM2, Nap1, NAP125	ENSG00000061676	Q9Y2A7	Cytosol
NCKAP1L	HEM1	ENSG00000123338	P55160	Cytosol
NCKAP5	ERIH1, ERIH2, NAP5	ENSG00000176771	O14513	Nucleoli
