Gene	Gene synonym	Ensembl	Uniprot	Subcellular main location
NARS2	DFNB94, FLJ23441, SLM5	ENSG00000137513	Q96I59	Nucleoplasm, Mitochondria
NAT14	KLP1	ENSG00000090971	Q8WUY8	Mitochondria
NAT8L	FLJ37478, Hcml3	ENSG00000185818	Q8N9F0	Mitochondria
NDUFA1	CI-MWFE, MWFE	ENSG00000125356	O15239	Mitochondria
NDUFA10	CI-42k	ENSG00000130414	O95299	Mitochondria
NDUFA11	B14.7	ENSG00000174886	Q86Y39	Mitochondria
NDUFA12	B17.2, DAP13	ENSG00000184752	Q9UI09	Mitochondria
NDUFA13	B16.6, CDA016, CGI-39, GRIM-19, GRIM19	ENSG00000186010	Q9P0J0	Mitochondria
NDUFA4	CI-9k, MLRQ	ENSG00000189043	O00483	Mitochondria
NDUFA4L2	FLJ26118, NUOMS	ENSG00000185633	Q9NRX3	Mitochondria
NDUFA7	B14.5a	ENSG00000267855	O95182	Mitochondria
NDUFA8	MGC793, PGIV	ENSG00000119421	P51970	Mitochondria
NDUFA9	CI-39k, NDUFS2L, SDR22E1	ENSG00000139180	Q16795	Nucleoplasm, Mitochondria
NDUFAB1	ACP, ACP1, FASN2A, SDAP	ENSG00000004779	O14561	Mitochondria
NDUFAF2	B17.2L, mimitin, MMTN, NDUFA12L	ENSG00000164182	Q8N183	Mitochondria
NDUFAF4	bA22L21.1, C6orf66, HRPAP20, HSPC125, My013	ENSG00000123545	Q9P032	Mitochondria
NDUFAF8	C17orf89	ENSG00000224877	A1L188	Mitochondria
NDUFB1	CI-MNLL, MNLL	ENSG00000183648	O75438	Mitochondria
NDUFB11	ESSS, Np15, NP17.3	ENSG00000147123	Q9NX14	Mitochondria
NDUFB2	AGGG, CI-AGGG	ENSG00000090266	O95178	Nucleoplasm, Mitochondria
NDUFB4	B15	ENSG00000065518	O95168	Mitochondria
NDUFB5	CI-SGDH, MGC12314, SGDH	ENSG00000136521	O43674	Mitochondria
NDUFB6	B17, CI	ENSG00000165264	O95139	Mitochondria
NDUFB8	ASHI, CI-ASHI	ENSG00000166136	O95169	Mitochondria
NDUFB9	B22, LYRM3, UQOR22	ENSG00000147684	Q9Y6M9	Mitochondria
NDUFC1	KFYI	ENSG00000109390	O43677	Mitochondria
NDUFC2	B14.5b, HLC-1	ENSG00000151366	O95298	Mitochondria
NDUFC2-KCTD14		ENSG00000259112	E9PQ53	Mitochondria
NDUFS1	CI-75k	ENSG00000023228	P28331	Mitochondria
NDUFS2	CI-49	ENSG00000158864	O75306	Mitochondria
NDUFS3	CI-30	ENSG00000213619	O75489	Mitochondria
NDUFS4	AQDQ, CI-18	ENSG00000164258	O43181	Mitochondria
NDUFS8	CI-23k, TYKY	ENSG00000110717	O00217	Mitochondria
NDUFV1	CI-51K	ENSG00000167792	P49821	Mitochondria
NDUFV2	CI-24k	ENSG00000178127	P19404	Mitochondria
NDUFV3	CI-10k	ENSG00000160194	P56181	Mitochondria
NEK9	DKFZp434D0935, MGC16714, Nek8, NERCC	ENSG00000119638	Q8TD19	Mitochondria
NF1		ENSG00000196712	P21359	Mitochondria
NFKBID	IkappaBNS, TA-NFKBH	ENSG00000167604	Q8NI38	Mitochondria
NGDN	C14orf120, CANu1, DKFZP564O092, LCP5, lpd-2, NGD	ENSG00000129460	Q8NEJ9	Nucleoli, Mitochondria
NGRN	DSC92	ENSG00000182768	Q9NPE2	Mitochondria
NHLRC4		ENSG00000257108	P0CG21	Mitochondria
NIPSNAP2	GBAS	ENSG00000146729	O75323	Mitochondria
NLGN2	KIAA1366	ENSG00000169992	Q8NFZ4	Mitochondria
NLN	AGTBP, KIAA1226	ENSG00000123213	Q9BYT8	Mitochondria
NLRP4	CLR19.5, CT58, FLJ32126, NALP4, PAN2, PYPAF4, RNH2	ENSG00000160505	Q96MN2	Mitochondria
NLRX1	CLR11.3, NOD9	ENSG00000160703	Q86UT6	Mitochondria
NME4	NDPKD, nm23-H4, NM23H4	ENSG00000103202	O00746	Mitochondria
NME7	CFAP67, FLJ37194, NM23-H7	ENSG00000143156	Q9Y5B8	Mitochondria
NMNAT3	PNAT3	ENSG00000163864	Q96T66	Mitochondria
NNT		ENSG00000112992	Q13423	Mitochondria
NOA1	C4orf14, hAtNOS1, hNOA1, MGC3232, MTG3	ENSG00000084092	Q8NC60	Mitochondria
NOD1	CARD4, CLR7.1, NLRC1	ENSG00000106100	Q9Y239	Mitochondria
NPTN	GP55, GP65, np55, np65, SDFR1, SDR1	ENSG00000156642	Q9Y639	Mitochondria
NPY1R	NPYR	ENSG00000164128	P25929	Mitochondria, Cytosol
NR3C1	GR, GRL	ENSG00000113580	P04150	Nucleoplasm, Cytosol
NRDE2	C14orf102, FLJ14051	ENSG00000119720	Q9H7Z3	Nucleoplasm, Mitochondria
NSD3	FLJ20353, KMT3F, WHISTLE, WHSC1L1	ENSG00000147548	Q9BZ95	Mitochondria
NT5DC3	FLJ11266, TU12B1-TY	ENSG00000111696	Q86UY8	Mitochondria, Cytosol
NUBPL	C14orf127, FLJ12660, huInd1, IND1	ENSG00000151413	Q8TB37	Mitochondria
NUDT9	MGC3037	ENSG00000170502	Q9BW91	Nuclear bodies, Mitochondria
OAT	HOGA	ENSG00000065154	P04181	Mitochondria
OCIAD1	Asrij, FLJ20455, OCIA, TPA018	ENSG00000109180	Q9NX40	Mitochondria
OCIAD2	MGC45416	ENSG00000145247	Q56VL3	Mitochondria
OGDH	E1k	ENSG00000105953	Q02218	Mitochondria
OMA1	FLJ33782, MPRP-1, YKR087C, ZMPOMA1	ENSG00000162600	Q96E52	Nucleoplasm, Mitochondria
OPA1	FLJ12460, KIAA0567, MGM1, NPG, NTG	ENSG00000198836	O60313	Nucleoplasm, Mitochondria
OSGEPL1	OSGEPL, Qri7	ENSG00000128694	Q9H4B0	Mitochondria
OTC		ENSG00000036473	P00480	Mitochondria
OTULIN	FAM105B, FLJ34884	ENSG00000154124	Q96BN8	Mitochondria
OXA1L	MGC133129, OXA1	ENSG00000155463	Q15070	Mitochondria
OXCT1	OXCT, SCOT	ENSG00000083720	P55809	Mitochondria
OXSM	CEM1, FASN2D, FLJ20604, KS	ENSG00000151093	Q9NWU1	Mitochondria, Cytosol
P4HA1	C-P4Halpha(I), P4HA	ENSG00000122884	P13674	Endoplasmic reticulum
PACS2	KIAA0602, PACS1L	ENSG00000179364	Q86VP3	Mitochondria
PAGE1	CT16.3, GAGE-9, GAGEB1, PAGE-1	ENSG00000068985	O75459	Nucleoli fibrillar center
PAGE5	CT16.1, CT16.2, PAGE-5	ENSG00000158639	Q96GU1	Mitochondria
PAM16	Magmas, Tim16, TIMM16	ENSG00000217930	Q9Y3D7	Nucleoplasm, Mitochondria
PAPSS2	ATPSK2	ENSG00000198682	O95340	Mitochondria
PARL	PRO2207, PSARL, PSARL1, RHBDS1	ENSG00000175193	Q9H300	Mitochondria
PARP15	FLJ40597, pART7	ENSG00000173200	Q460N3	Mitochondria
PARP9	BAL, BAL1	ENSG00000138496	Q8IXQ6	Nucleoplasm, Cytosol
PARS2	DKFZp727A071	ENSG00000162396	Q7L3T8	Nucleoli fibrillar center, Mitochondria
PAX9		ENSG00000198807	P55771	Mitochondria
PC	PCB	ENSG00000173599	P11498	Mitochondria
PCBP3	FLJ44028, PCBP3-OT1, PCBP3OT	ENSG00000183570	P57721	Nucleoplasm, Mitochondria
PCCA		ENSG00000175198	P05165	Mitochondria
PCDHA5	CNR6, CNRN6, CNRS6, CRNR6, PCDH-ALPHA5	ENSG00000204965	Q9Y5H7	Plasma membrane
PCDHAC2	PCDH-ALPHA-C2	ENSG00000243232	Q9Y5I4	Nucleoplasm
PCDHB15	PCDH-BETA15	ENSG00000113248	Q9Y5E8	Mitochondria
PCF11	KIAA0824	ENSG00000165494	O94913	Nucleoplasm
PCK2	PEPCK, PEPCK2	ENSG00000100889	Q16822	Mitochondria
PCMTD2	C20orf36, FLJ10883	ENSG00000203880	Q9NV79	Mitochondria
PCP4L1	IQM1	ENSG00000248485	A6NKN8	Nucleoplasm, Mitochondria
PCYOX1L	MGC3265	ENSG00000145882	Q8NBM8	Nucleoplasm, Mitochondria
PDCD2L	MGC13096	ENSG00000126249	Q9BRP1	Mitochondria
PDF		ENSG00000258429	Q9HBH1	Mitochondria
PDHA1	PDHA	ENSG00000131828	P08559	Mitochondria
PDHA2	PDHAL	ENSG00000163114	P29803	Mitochondria
PDHB	PDHE1B	ENSG00000168291	P11177	Mitochondria
PDHX	DLDBP, E3BP, OPDX, PDX1, proX	ENSG00000110435	O00330	Nucleoplasm, Plasma membrane
PDK1		ENSG00000152256	Q15118	Nucleoli, Mitochondria
PDK2	PDHK2	ENSG00000005882	Q15119	Nucleoplasm, Mitochondria
PDK3		ENSG00000067992	Q15120	Mitochondria
PDP1	PDH, PDP, PPM2A, PPM2C	ENSG00000164951	Q9P0J1	Nucleoplasm
PDP2	KIAA1348, PPM2B, PPM2C2	ENSG00000172840	Q9P2J9	Mitochondria
PDPR	PDP3	ENSG00000090857	Q8NCN5	Mitochondria
PET100	C19orf79	ENSG00000229833	P0DJ07	Mitochondria
PGAM5	BXLBv68, MGC5352	ENSG00000247077	Q96HS1	Mitochondria
PGF	D12S1900, PGFL, PIGF, PLGF, PlGF-2, SHGC-10760	ENSG00000119630	P49763	Nucleoplasm
PGM2L1	BM32A, FLJ32029	ENSG00000165434	Q6PCE3	Mitochondria
PHB	PHB1	ENSG00000167085	P35232	Mitochondria
PHB2	Bap37, BCAP37, p22, REA	ENSG00000215021	Q99623	Mitochondria
PHYHIP	DYRK1AP3, KIAA0273, PAHX-AP	ENSG00000168490	Q92561	Mitochondria
PHYKPL	AGXT2L2, MGC15875	ENSG00000175309	Q8IUZ5	Mitochondria
PICK1	dJ1039K5, MGC15204, PRKCABP	ENSG00000100151	Q9NRD5	Mitochondria
PILRB	FDFACT1, FDFACT2	ENSG00000121716	Q9UKJ0	Mitochondria
PITRM1	hMP1, KIAA1104, MP1, PreP	ENSG00000107959	Q5JRX3	Mitochondria
PIWIL4	FLJ36156, HIWI2, Miwi2	ENSG00000134627	Q7Z3Z4	Nucleoplasm, Mitochondria
PJVK	DFNB59	ENSG00000204311	Q0ZLH3	Mitochondria
PLA2G16	AdPLA, H-REV107-1, HRASLS3, HREV107, HREV107-3, MGC118754.	ENSG00000176485	P53816	Mitochondria
PLD5	FLJ40773	ENSG00000180287	Q8N7P1	Mitochondria
PLEKHJ1	FLJ10297	ENSG00000104886	Q9NW61	Mitochondria
PLEKHO1	CKIP-1, OC120	ENSG00000023902	Q53GL0	Mitochondria
PLGRKT	AD025, C9orf46, FLJ14688, MDS030, Plg-RKT	ENSG00000107020	Q9HBL7	Mitochondria
PLK2	SNK	ENSG00000145632	Q9NYY3	Nucleoplasm, Mitochondria, Cytosol
PLPP2	LPP2, PAP-2c, PPAP2C	ENSG00000141934	O43688	Mitochondria
PLSCR3		ENSG00000187838	Q9NRY6	Mitochondria
PLXNC1	CD232, VESPR	ENSG00000136040	O60486	Mitochondria
PMPCA	Alpha-MPP, INPP5E, KIAA0123	ENSG00000165688	Q10713	Mitochondria
PMPCB	MPPB, MPPP52	ENSG00000105819	O75439	Mitochondria
PNKD	BRP17, DKFZp564N1362, DYT8, FKSG19, FPD1, KIAA1184, KIPP1184, MGC31943, MR-1, PDC, PKND1, TAHCCP2	ENSG00000127838	Q8N490	Mitochondria
PNMA6A	MGC15827, PNMA6C	ENSG00000235961	P0CW24	Mitochondria
PNPLA3	adiponutrin, ADPN, C22orf20, dJ796I17.1, FLJ22012, iPLA2epsilon	ENSG00000100344	Q9NST1	Nucleoli
PNPT1	DFNB70, old-35, OLD35, PNPase	ENSG00000138035	Q8TCS8	Mitochondria
POLDIP2	DKFZP586F1524, PDIP38	ENSG00000004142	Q9Y2S7	Mitochondria
POLG	POLG1, POLGA	ENSG00000140521	P54098	Mitochondria
POLG2	HP55, MTPOLB	ENSG00000256525	Q9UHN1	Nuclear bodies
POLRMT	APOLMT, h-mtRPOL, MTRNAP, MTRPOL	ENSG00000099821	O00411	Mitochondria
PPA2	FLJ20459	ENSG00000138777	Q9H2U2	Mitochondria
PPCS	FLJ11838	ENSG00000127125	Q9HAB8	Nucleoli fibrillar center, Mitochondria
PPFIBP2	Cclp1	ENSG00000166387	Q8ND30	Mitochondria
PPIF	Cyp-D, hCyP3	ENSG00000108179	P30405	Mitochondria
PPM1K	BDP, DKFZp761G058, hPTMP, PP2Ckappa, PP2Cm	ENSG00000163644	Q8N3J5	Mitochondria
PPP1R3D	PPP1R6	ENSG00000132825	O95685	Vesicles, Mitochondria
PPP1R3E	FLJ00089	ENSG00000235194	Q9H7J1	Microtubules, Mitochondria
PPP3CB	CALNA2, CALNB, CNA2, PP2Bbeta	ENSG00000107758	P16298	Mitochondria
PRDX1	NKEFA, PAGA	ENSG00000117450	Q06830	Mitochondria
PRDX5	ACR1, AOEB166, B166, MGC117264, MGC142283, MGC142285, PLP, PMP20, PRDX6, PRXV, SBBI10	ENSG00000126432	P30044	Mitochondria
PRELID1	CGI-106, PRELI, PX19	ENSG00000169230	Q9Y255	Mitochondria
PRKAR2B	PRKAR2	ENSG00000005249	P31323	Mitochondria
PRR19	MGC70924	ENSG00000188368	A6NJB7	Nucleoli
PSMG4	C6orf86, PAC4	ENSG00000180822	Q5JS54	Nucleoplasm, Mitochondria
PSTPIP2		ENSG00000152229	Q9H939	Plasma membrane, Mitochondria
PTCD1	KIAA0632	ENSG00000106246	O75127	Mitochondria
PTCD3	DKFZp666K071, FLJ20758	ENSG00000132300	Q96EY7	Mitochondria
PTGES2	C9orf15, FLJ14038	ENSG00000148334	Q9H7Z7	Mitochondria
PTPMT1	DUSP23, MOSP, PLIP	ENSG00000110536	Q8WUK0	Mitochondria
PTPRH	SAP-1	ENSG00000080031	Q9HD43	Mitochondria
PTRH2	BIT1, CFAP37, CGI-147, PTH2	ENSG00000141378	Q9Y3E5	Mitochondria
PUS1		ENSG00000177192	Q9Y606	Nucleoplasm, Mitochondria
PUS10	CCDC139, FLJ32312	ENSG00000162927	Q3MIT2	Nucleoplasm, Nuclear bodies, Mitochondria
PYCR2	P5CR2	ENSG00000143811	Q96C36	Mitochondria
PYROXD2	C10orf33, FLJ23849	ENSG00000119943	Q8N2H3	Mitochondria
QDPR	DHPR, PKU2, SDR33C1	ENSG00000151552	P09417	Mitochondria
QTRT1	TGT	ENSG00000213339	Q9BXR0	Mitochondria
RAB38	NY-MEL-1	ENSG00000123892	P57729	Nuclear bodies, Mitochondria
RAD51C	FANCO, RAD51L2	ENSG00000108384	O43502	Nucleoplasm, Mitochondria, Cytosol
RALGAPA1	DKFZp667F074, GARNL1, GRIPE, KIAA0884, RalGAPalpha1, Tulip1	ENSG00000174373	Q6GYQ0	Cytosol
RASGEF1C	FLJ35841	ENSG00000146090	Q8N431	Mitochondria
RASSF8	C12orf2, HoJ-1	ENSG00000123094	Q8NHQ8	Mitochondria, Cytosol
RBFA	C18orf22, FLJ21172, HsT169	ENSG00000101546	Q8N0V3	Mitochondria
RCAN2	DSCR1L1, ZAKI-4	ENSG00000172348	Q14206	Mitochondria
RDH13	SDR7C3	ENSG00000160439	Q8NBN7	Mitochondria, Cytosol
REXO2	CGI-114, DKFZP566E144, SFN	ENSG00000076043	Q9Y3B8	Mitochondria
RGS7		ENSG00000182901	P49802	Cytosol
RHOT2	ARHT2, C16orf39, MIRO-2	ENSG00000140983	Q8IXI1	Mitochondria
RICTOR	AVO3, KIAA1999, MGC39830, PIA	ENSG00000164327	Q6R327	Mitochondria
RIMS3	NIM3, RIM3	ENSG00000117016	Q9UJD0	Mitochondria
RMDN3	FAM82A2, FAM82C, FLJ10579, PTPIP51, RMD3	ENSG00000137824	Q96TC7	Mitochondria
RMND1	bA351K16.3, C6orf96, FLJ20627, RMD1	ENSG00000155906	Q9NWS8	Mitochondria
RNF10	KIAA0262, RIE2	ENSG00000022840	Q8N5U6	Nucleoplasm
RNF115	CL469780, ZNF364	ENSG00000265491	Q9Y4L5	Nucleoli, Mitochondria
RNF138	NARF, STRIN	ENSG00000134758	Q8WVD3	Mitochondria
RNF144B	bA528A10.3, IBRDC2, P53RFP	ENSG00000137393	Q7Z419	Nucleoli
RPL7L1	dJ475N16.4	ENSG00000146223	Q6DKI1	Nucleoli, Mitochondria
RPLP2	D11S2243E, LP2, MGC71408, P2, RPP2	ENSG00000177600	P05387	Mitochondria
RPS6KA6	RSK4	ENSG00000072133	Q9UK32	Nucleoplasm, Mitochondria
RPUSD4	FLJ14494	ENSG00000165526	Q96CM3	Nucleoplasm
RRP15	CGI-115, KIAA0507	ENSG00000067533	Q9Y3B9	Nucleoli
RTKN	B5	ENSG00000114993	Q9BST9	Mitochondria
RTKN2	bA531F24.1, Em:AC024597.2, FLJ39352, PLEKHK1	ENSG00000182010	Q8IZC4	Nucleoplasm
RTP3	LTM1, TMEM7, Z3CXXC3	ENSG00000163825	Q9BQQ7	Mitochondria
S100A10	42C, ANX2LG, CAL1L, CLP11, P11	ENSG00000197747	P60903	Mitochondria
S1PR4	EDG6	ENSG00000125910	O95977	Mitochondria
SAMD1		ENSG00000141858		Cytosol
SAMD13		ENSG00000203943	Q5VXD3	Mitochondria
SAMM50	CGI-51, OMP85, SAM50, TOB55, TRG-3, YNL026W	ENSG00000100347	Q9Y512	Mitochondria
SARDH	DMGDHL1, SDH	ENSG00000123453	Q9UL12	Mitochondria
SARS2	FLJ20450, mtSerRS, SARS, SARSM, SerRSmt, SERS, SYS	ENSG00000104835	Q9NP81	Nucleoplasm, Mitochondria
SBK3	SgK110	ENSG00000231274	P0C264	Mitochondria
SCO2	MYP6, SCO1L	ENSG00000130489	O43819	Mitochondria
SCO2		ENSG00000284194		Mitochondria
SDC3	N-syndecan, SYND3	ENSG00000162512	O75056	Mitochondria
SDHA	FP, SDH2, SDHF	ENSG00000073578	P31040	Mitochondria
SDHAF1	LYRM8	ENSG00000205138	A6NFY7	Mitochondria
SDHAF2	C11orf79, FLJ20487, PGL2, SDH5	ENSG00000167985	Q9NX18	Mitochondria, Cytosol
SDHAF3	ACN9, DC11, LYRM10, Sdh7	ENSG00000196636	Q9NRP4	Mitochondria
SDHAF4	C6orf57, Sdh8	ENSG00000154079	Q5VUM1	Mitochondria
SDHB	SDH, SDH1	ENSG00000117118	P21912	Mitochondria
SDS	SDH	ENSG00000135094	P20132	Cytosol
SERPINA5	PAI3, PCI, PLANH3, PROCI	ENSG00000188488	P05154	Mitochondria
SERPINB7	MEGSIN	ENSG00000166396	O75635	Endoplasmic reticulum
SETD3	C14orf154, FLJ23027	ENSG00000183576	Q86TU7	Mitochondria
SFXN1	FLJ12876, SLC56A1	ENSG00000164466	Q9H9B4	Mitochondria
SFXN2	SLC56A2	ENSG00000156398	Q96NB2	Mitochondria
SFXN3	SFX3, SLC56A3	ENSG00000107819	Q9BWM7	Mitochondria
SFXN5	BBG-TCC, SLC56A5	ENSG00000144040	Q8TD22	Nucleoplasm, Mitochondria
SGIP1	DKFZp761D221	ENSG00000118473	Q9BQI5	Mitochondria
SH3GL3	CNSA3, EEN-B2, HsT19371, SH3D2C, SH3P13	ENSG00000140600	Q99963	Mitochondria
SHMT2	SHMT	ENSG00000182199	P34897	Mitochondria
SHPRH	bA545I5.2, FLJ90837, KIAA2023	ENSG00000146414	Q149N8	Mitochondria
SIAH1	hSIAH1	ENSG00000196470	Q8IUQ4	Mitochondria
SIRT1	SIR2L1	ENSG00000096717	Q96EB6	Nucleoplasm
SIRT5		ENSG00000124523	Q9NXA8	Mitochondria
SLC11A2	DCT1, DMT1, NRAMP2	ENSG00000110911	P49281	Mitochondria
SLC16A12	MCT12	ENSG00000152779		Mitochondria
SLC1A3	EA6, EAAT1, GLAST	ENSG00000079215	P43003	Mitochondria
SLC22A4	DFNB60, MGC34546, OCTN1	ENSG00000197208	Q9H015	Mitochondria
SLC22A5	CDSP, OCTN2, SCD	ENSG00000197375	O76082	Mitochondria
SLC25A10	DIC	ENSG00000183048	Q9UBX3	Mitochondria
SLC25A13	ARALAR2, CITRIN, CTLN2	ENSG00000004864	Q9UJS0	Mitochondria
SLC25A14	BMCP1, UCP5	ENSG00000102078	O95258	Mitochondria
SLC25A16	D10S105E, GDA, HGT.1, ML7	ENSG00000122912	P16260	Mitochondria
SLC25A20	CAC, CACT	ENSG00000178537	O43772	Mitochondria, Cytosol
SLC25A22	EIEE3, FLJ13044, GC1, NET44	ENSG00000177542	Q9H936	Mitochondria
SLC25A23	APC2, FLJ30339, MGC2615	ENSG00000125648	Q9BV35	Mitochondria
SLC25A24	APC1, DKFZp586G0123	ENSG00000085491	Q6NUK1	Mitochondria
SLC25A25	KIAA1896, MCSC, PCSCL	ENSG00000148339	Q6KCM7	Vesicles, Mitochondria
SLC25A26		ENSG00000144741	Q70HW3	Mitochondria
SLC25A27	FLJ33552, UCP4	ENSG00000153291	O95847	Mitochondria
SLC25A3	PHC	ENSG00000075415	Q00325	Mitochondria
SLC25A31	ANT4, DKFZP434N1235	ENSG00000151475	Q9H0C2	Mitochondria
SLC25A32	MFTC	ENSG00000164933	Q9H2D1	Mitochondria
SLC25A34	DKFZp781A10161	ENSG00000162461	Q6PIV7	Mitochondria
SLC25A35	FLJ40217	ENSG00000125434	Q3KQZ1	Vesicles, Mitochondria
SLC25A36	FLJ10618, PNC2	ENSG00000114120	Q96CQ1	Mitochondria, Cytosol
SLC25A37	HT015, MFRN, MFRN1, MSCP	ENSG00000147454	Q9NYZ2	Mitochondria, Cytosol
SLC25A4	ANT1, PEO2, PEO3, T1	ENSG00000151729	P12235	Mitochondria
SLC25A42	MGC26694	ENSG00000181035	Q86VD7	Mitochondria
SLC25A44	FLJ90431, KIAA0446	ENSG00000160785	Q96H78	Mitochondria
SLC25A46		ENSG00000164209	Q96AG3	Mitochondria
SLC25A5	2F1, ANT2, T2, T3	ENSG00000005022	P05141	Mitochondria
SLC25A51	CG7943, MCART1, MGC14836	ENSG00000122696	Q9H1U9	Mitochondria
SLC25A52	MCART2	ENSG00000141437		Mitochondria
SLC25A6	ANT3, ANT3Y, MGC17525	ENSG00000169100	P12236	Mitochondria
SLC27A1	ACSVL5, FATP, FATP1, FLJ00336, MGC71751	ENSG00000130304	Q6PCB7	Plasma membrane
SLC35F2	FLJ13018	ENSG00000110660	Q8IXU6	Mitochondria
SLC37A4	G6PT1, G6PT2, G6PT3, GSD1b, GSD1c, GSD1d	ENSG00000137700		Mitochondria
SLC3A1	ATR1, CSNU1, D2H, NBAT, RBAT	ENSG00000138079	Q07837	Mitochondria
SLC41A1	MgtE	ENSG00000133065	Q8IVJ1	Mitochondria
SLC44A1	CD92, CDw92, CHTL1, CTL1	ENSG00000070214	Q8WWI5	Mitochondria
SLC51B	OSTbeta	ENSG00000186198	Q86UW2	Mitochondria
SLC6A1	GABATHG, GABATR, GAT1	ENSG00000157103	P30531	Mitochondria
SLC6A13	GAT2	ENSG00000010379	Q9NSD5	Mitochondria
SLC6A2	NAT1, NET, NET1, SLC6A5	ENSG00000103546	P23975	Cytosol
SLC9B1	NHA1, NHEDC1	ENSG00000164037	Q4ZJI4	Mitochondria
SLIRP	C14orf156, DC50	ENSG00000119705	Q9GZT3	Mitochondria
SLITRK3	KIAA0848	ENSG00000121871	O94933	Mitochondria
SMDT1	C22orf32, DDDD, dJ186O1.1, EMRE	ENSG00000183172	Q9H4I9	Mitochondria
SMG9	C19orf61, FLJ12886	ENSG00000105771	Q9H0W8	Mitochondria, Cytosol
SMIM12	C1orf212, FLJ90372	ENSG00000163866	Q96EX1	Mitochondria
SMIM4	C3orf78	ENSG00000168273	Q8WVI0	Nucleoplasm, Mitochondria
SMPDL3A	ASM3A, ASML3a, FLJ20177, yR36GH4.1	ENSG00000172594	Q92484	Nucleoplasm, Nucleoli, Mitochondria
SMYD2	HSKM-B, KMT3C, ZMYND14	ENSG00000143499	Q9NRG4	Cytosol
SMYD5	NN8-4AG, RAI15, RRG1, ZMYND23	ENSG00000135632	Q6GMV2	Mitochondria
SNPH	bA314N13.5	ENSG00000101298	O15079	Mitochondria
SNX19	CHET8, KIAA0254	ENSG00000120451	Q92543	Mitochondria
SOD2		ENSG00000112096		Mitochondria
SOX4		ENSG00000124766	Q06945	Nucleoplasm
SP140	LYSP100-A, LYSP100-B	ENSG00000079263	Q13342	Nucleoli fibrillar center
SP9	ZNF990	ENSG00000217236	P0CG40	Mitochondria
SPACA9	C9orf9, Mast	ENSG00000165698	Q96E40	Mitochondria
SPATA18	FLJ32906	ENSG00000163071	Q8TC71	Mitochondria
SPATA2L	C16orf76, MGC26885, tamo	ENSG00000158792	Q8IUW3	Nucleoplasm, Mitochondria
SPATA7	HSD3, LCA3	ENSG00000042317	Q9P0W8	Nucleoplasm, Mitochondria, Cytosol
SPATA9	FLJ35906, NYD-SP16	ENSG00000145757	Q9BWV2	Mitochondria
SPSB3	C16orf31, SSB-3	ENSG00000162032	Q6PJ21	Mitochondria
SPTLC2	hLCB2a, KIAA0526, LCB2, LCB2A	ENSG00000100596	O15270	Mitochondria
SQOR	CGI-44, SQR, SQRDL	ENSG00000137767	Q9Y6N5	Mitochondria
SRBD1	FLJ10379	ENSG00000068784	Q8N5C6	Mitochondria, Cytosol
SS18L2	KIAA-iso	ENSG00000008324	Q9UHA2	Nucleoli, Mitochondria
SSBP1	mtSSB, SSBP	ENSG00000106028	Q04837	Mitochondria
STARD7	GTT1	ENSG00000084090	Q9NQZ5	Mitochondria
STMP1	C7orf73, PL-5283	ENSG00000243317	E0CX11	Mitochondria
SUCLA2		ENSG00000136143	Q9P2R7	Mitochondria
SUCLG1		ENSG00000163541	P53597	Mitochondria
SUCLG2		ENSG00000172340	Q96I99	Plasma membrane, Mitochondria
SUPV3L1	SUV3	ENSG00000156502	Q8IYB8	Mitochondria
SUV39H2	FLJ23414, KMT1B	ENSG00000152455	Q9H5I1	Mitochondria
SYNJ2BP	Arip2	ENSG00000213463	P57105	Mitochondria
SYNJ2BP-COX16		ENSG00000258644		Mitochondria
TACO1	CCDC44	ENSG00000136463	Q9BSH4	Mitochondria
TAGLN	DKFZp686P11128, SM22, SMCC, TAGLN1, WS3-10	ENSG00000149591	Q01995	Microtubules, Mitochondria
TAOK3	DPK, JIK, MAP3K18	ENSG00000135090	Q9H2K8	Mitochondria
TBC1D15	DKFZp761D0223, FLJ12085	ENSG00000121749	Q8TC07	Mitochondria, Cytosol
TBC1D32	bA57L9.1, BROMI, C6orf170, C6orf171, dJ310J6.1, FLJ30899, FLJ34235	ENSG00000146350	Q96NH3	Mitochondria
TBRG4	Cpr2, FASTKD4, H_TD2522F11.8, KIAA0948	ENSG00000136270	Q969Z0	Mitochondria
TCIRG1	a3, Atp6i, ATP6N1C, ATP6V0A3, OC-116, OC116, TIRC7	ENSG00000110719	Q13488	Mitochondria
TEFM	C17orf42, FLJ22729	ENSG00000172171	Q96QE5	Mitochondria
TEX47	C7orf62, MGC26647	ENSG00000164645	Q8TBZ9	Nucleoplasm, Mitochondria
TFAM	TCF6, TCF6L2	ENSG00000108064	Q00059	Mitochondria
TFAP4	AP-4, bHLHc41	ENSG00000090447	Q01664	Nucleoplasm, Mitochondria
TFB2M	FLJ22661, FLJ23182, Hkp1	ENSG00000162851	Q9H5Q4	Mitochondria
TFCP2L1	CRTR1, LBP-9	ENSG00000115112	Q9NZI6	Nucleoli fibrillar center
THAP3		ENSG00000041988	Q8WTV1	Nucleoplasm
THAP9	FLJ34093	ENSG00000168152	Q9H5L6	Mitochondria
THNSL1	FLJ22002, TSH1	ENSG00000185875	Q8IYQ7	Nuclear bodies
TIMM10	TIM10, TIM10A, TIMM10A	ENSG00000134809	P62072	Mitochondria
TIMM13	Tim13, TIMM13B	ENSG00000099800	Q9Y5L4	Mitochondria
